GSD,scale,iou,acc,f1
GSD1,0.6666666666666666,0.22180348954198847,0.49922673667012984,0.2841485400727396
GSD1,0.6666666666666666,0.04221204124099935,0.023129220509607033,0.07065042245424732
GSD1,0.6666666666666666,0.19680947762051812,0.4457056333513854,0.24749238694779865
GSD1,0.6666666666666666,0.137431738524157,0.2740506089241498,0.21510444635099046
GSD1,0.6666666666666666,0.14080612471564818,0.324520128980473,0.21546846370178335
GSD1,0.6666666666666666,0.2492025484371951,0.20144378261694043,0.2944009889329647
GSD1,0.6666666666666666,0.08307488125147862,0.12049680439413922,0.13605979927697068
GSD1,0.6666666666666666,0.14706359631388458,0.26148091135552964,0.20193815389208522
GSD1,0.6666666666666666,0.13171316678988346,0.50320252001575,0.17036618732373462
GSD1,0.6666666666666666,0.011279582592488376,0.023114376928427473,0.022132475865452896
GSD1,0.6666666666666666,0.24465872464986543,0.18183545784118815,0.3301224993318544
GSD1,0.6666666666666666,0.20927655850767177,0.1624842111670801,0.283036883468981
GSD1,0.6666666666666666,0.0,0.0,0.0
GSD1,0.6666666666666666,0.050596803291505156,0.24279941495246488,0.08968851868332585
GSD1,0.6666666666666666,0.0015990178935235664,0.0006968688110743694,0.003182766506692134
GSD1,0.6666666666666666,0.02167240113531475,0.023296415358954676,0.04158567283324396
GSD1,0.6666666666666666,0.0800282144296332,0.15551935082126436,0.12906894262472465
GSD1,0.6666666666666666,0.04239015789549865,0.04293390307485032,0.07248901789422897
GSD1,0.6666666666666666,0.03190921652398014,0.062068262422302685,0.05998996142056542
GSD1,0.6666666666666666,0.003874264844651808,0.004378856859927301,0.0076709074814623355
GSD1,0.6666666666666666,0.03919051889566903,0.025535753048346894,0.06793971424131691
GSD1,0.6666666666666666,0.06955359619196337,0.15725827201152678,0.12569711157372954
GSD1,0.6666666666666666,0.018039043747272134,0.01967169159268307,0.034702029044463185
GSD1,0.6666666666666666,0.003985446145217568,0.005376704054215342,0.007923514887034981
GSD1,0.6666666666666666,0.12324347092571722,0.2213904073151739,0.20573153865887076
GSD1,0.6666666666666666,0.014176043078957788,0.05477257607059071,0.026975772567529723
GSD1,0.6666666666666666,0.014469966856492926,0.03122970841965307,0.02819113111263089
GSD1,0.6666666666666666,0.041859088472455695,0.13019733894462784,0.07437798548290145
GSD1,0.6666666666666666,0.00826814780198284,0.008268147801984612,0.016400690629712045
GSD1,0.6666666666666666,0.0736364085208136,0.07000483366708654,0.13662477889525979
GSD1,0.6666666666666666,0.1319762964547711,0.02362609508985627,0.18938815108003337
GSD1,0.6666666666666666,0.0,0.0,0.0
GSD1,0.6666666666666666,0.03491160698575044,0.04380082203021789,0.06526611699752838
GSD1,0.6666666666666666,0.027458033676659013,0.062288624344381816,0.051661799091846095
GSD1,0.6666666666666666,0.05950387553146599,0.162068001156579,0.10540864602376278
GSD1,0.6666666666666666,0.012275509065671908,0.01719013535363098,0.024102509765211243
GSD1,0.6666666666666666,0.0037902865450322575,0.005164108907176804,0.007523536294746142
GSD1,0.6666666666666666,0.041168784194614505,0.05416633618370423,0.07607382680372943
GSD1,0.6666666666666666,0.01044121861986059,0.013982903512772692,0.0204552782856927
GSD1,0.6666666666666666,0.016385295863280077,0.03230359903976077,0.03173075300168291
GSD1,0.6666666666666666,0.05828517945646819,0.1040570276170103,0.10231690158697808
GSD1,0.6666666666666666,0.0,0.0,0.0
GSD1,0.6666666666666666,0.02227858224542939,0.059822232276246896,0.04217844636861723
GSD1,0.6666666666666666,0.035929981516244755,0.035689236139429426,0.06389148045357036
GSD1,0.6666666666666666,0.06564831531692877,0.09487161530715492,0.10228498319378981
GSD1,0.6666666666666666,0.037557459463298117,0.03219141517588905,0.061691832818024234
GSD1,0.6666666666666666,0.14273939700632146,0.330875305034752,0.1725323469861155
GSD1,0.6666666666666666,0.10050497271601583,0.16099428576463695,0.14337166796302664
GSD1,0.6666666666666666,0.00015338681365546477,0.00040467256146911287,0.00030653839915211297
GSD1,0.6666666666666666,0.001768439880696887,0.007298627812848292,0.0035120361113026937
GSD1,0.6666666666666666,0.0,0.0,0.0
GSD1,0.6666666666666666,0.057347916410377106,0.0434276022084988,0.07978822200608049
GSD1,0.6666666666666666,0.0,0.0,0.0
GSD1,0.6666666666666666,0.0005110970615467374,0.001096013703800482,0.0010210665995406872
GSD1,0.6666666666666666,0.10095003442598069,0.10118997880011761,0.18338711459526652
GSD1,0.6666666666666666,0.0012107532182237246,0.0009113752652753004,0.0024127424879738916
GSD1,0.6666666666666666,0.06452869396896255,0.14765653928381267,0.11270553095438869
GSD1,0.6666666666666666,0.1015352967738359,0.16895000041742847,0.16879356576587218
GSD1,0.6666666666666666,0.5342955778093279,0.5675417273949472,0.6964701575875093
GSD1,0.6666666666666666,0.35458826695363416,0.3548126506267419,0.5235365599970644
GSD1,0.6666666666666666,0.1703691446153433,0.44765040421949953,0.26530376735465455
GSD1,0.6666666666666666,0.18095634257674795,0.5014990176555896,0.23477895199709406
GSD1,0.6666666666666666,0.12188944497695989,0.46489494845970397,0.16387859096692395
GSD1,0.6666666666666666,0.2866083970224728,0.6198959987321294,0.3643596722739789
GSD1,0.6666666666666666,0.1257099681047082,0.2750466410023729,0.18919872413802605
GSD1,0.6666666666666666,0.02783223282336865,0.11175104455803263,0.051772222661735603
GSD1,0.6666666666666666,0.05230175340642488,0.024145148275166433,0.0941452293049483
GSD1,0.6666666666666666,0.047004353611425485,0.125657839734699,0.08685674088241487
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.06221495130901119,0.17132784958871916,0.10477422383564149
GSD2,0.4444444444444444,0.1635947938874861,0.4487591954996143,0.24375762901801074
GSD2,0.4444444444444444,0.045848598402375235,0.025952996537811218,0.08350346544355733
GSD2,0.4444444444444444,0.09958530247062018,0.0664253859607944,0.15340099438322183
GSD2,0.4444444444444444,0.0646168752188983,0.11808138932577392,0.10269135987761228
GSD2,0.4444444444444444,0.151302354145219,0.6437136387388956,0.1722759253700848
GSD2,0.4444444444444444,0.14653235110008359,0.17270737046947215,0.2283429627801867
GSD2,0.4444444444444444,0.191388452306076,0.3056176886489266,0.2546805559374931
GSD2,0.4444444444444444,0.11855268922806406,0.1285445350370278,0.18207890525791837
GSD2,0.4444444444444444,0.12689965780950496,0.07777058179519206,0.183819428305106
GSD2,0.4444444444444444,0.00710817533249861,0.010155281650805134,0.013823314706022225
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.0021276595742417384,3.8642676005313366e-05,0.004219407309470999
GSD2,0.4444444444444444,0.01770031270456942,0.03184813775088947,0.03448144343020026
GSD2,0.4444444444444444,0.09838596296025823,0.10373899437165744,0.13982009768806347
GSD2,0.4444444444444444,0.015806513492073005,0.12319367745775603,0.029899053632694832
GSD2,0.4444444444444444,0.025565146801304773,0.10624464048679064,0.04803234773912938
GSD2,0.4444444444444444,0.0555645995941018,0.1703332542694497,0.1008108865944883
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.0038926348547697652,0.022145992401608205,0.007665906641401961
GSD2,0.4444444444444444,0.020846905537346107,0.007444962532838295,0.04002501161980708
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.044659255441194604,0.010169929907146368,0.07814845631014657
GSD2,0.4444444444444444,0.020068009153604956,0.0321184913907676,0.03819442040287796
GSD2,0.4444444444444444,0.018332965609906233,0.010485968307729528,0.03415220067413371
GSD2,0.4444444444444444,0.013342233726342185,0.06105706403368666,0.025406094885535597
GSD2,0.4444444444444444,0.0012538037385287166,0.001998847379977969,0.002491984365771634
GSD2,0.4444444444444444,0.0012759170653841852,0.0009731061705917898,0.002535655913765498
GSD2,0.4444444444444444,0.0015856342536975146,0.0021630547518969377,0.0031463230306813814
GSD2,0.4444444444444444,0.0004067210656076411,0.00045841003344960715,0.0008114618183731941
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.036952388444708356,0.07381800635860693,0.06520813313790248
GSD2,0.4444444444444444,0.14994458706812996,0.1346591159629352,0.20684381871673133
GSD2,0.4444444444444444,0.11155746468915409,0.07524172143579373,0.18142825602784268
GSD2,0.4444444444444444,0.058060545942524126,0.05673296680098028,0.09880285798427872
GSD2,0.4444444444444444,0.00013996617484080798,0.0002447264841641571,0.0002797365534306825
GSD2,0.4444444444444444,0.009329969919336201,0.07801569154135818,0.01788604839137758
GSD2,0.4444444444444444,0.018306547677799673,0.13048245614035087,0.032989544086498505
GSD2,0.4444444444444444,0.012823934706160436,0.08386448796693322,0.023973551502221316
GSD2,0.4444444444444444,0.0018668405288663308,0.010039836198010976,0.0037059514511017183
GSD2,0.4444444444444444,0.027585267949655976,0.06482837409773069,0.04576617467950919
GSD2,0.4444444444444444,0.010799515390953933,0.019408284023668638,0.021225045620652576
GSD2,0.4444444444444444,0.0021455390666809157,0.0007795244900610628,0.004263634324948682
GSD2,0.4444444444444444,0.0007955801104937211,0.00027216644490141525,0.0015873690122445055
GSD2,0.4444444444444444,0.0019164430816221115,0.0005111194026036422,0.003796504060008548
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.1398297148056825,0.36327894633379204,0.20109737524164223
GSD2,0.4444444444444444,0.01406516761048252,0.00841724761167054,0.026768034076491427
GSD2,0.4444444444444444,0.012608317043899893,0.025789214739896992,0.02429757621286227
GSD2,0.4444444444444444,0.04376278719797105,0.05632309083014812,0.07625793835204492
GSD2,0.4444444444444444,0.023774609121125598,0.08081669144324431,0.04249741614869535
GSD2,0.4444444444444444,0.09906401938259858,0.08442398038883006,0.15413534947216798
GSD2,0.4444444444444444,0.08594616574198927,0.1303484666422862,0.13729757219353386
GSD2,0.4444444444444444,0.12382597211783002,0.21678221669516556,0.1726560287166752
GSD2,0.4444444444444444,0.09122688589023713,0.3257652683984818,0.136803285762598
GSD2,0.4444444444444444,0.00815437941626331,0.01485518065094058,0.015941570419603833
GSD2,0.4444444444444444,0.1290093332882402,0.1200447596636443,0.2091608941441978
GSD2,0.4444444444444444,0.17599933238705945,0.13011022456198076,0.2303659047944413
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.021739420519628544,0.22865563795398364,0.03934654392914659
GSD2,0.4444444444444444,0.0025689174804141538,0.001316909113011062,0.005102188443376821
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.002326000953593711,0.004246883951837277,0.0046197646923708206
GSD2,0.4444444444444444,0.04080151819592468,0.0590988304198631,0.07015353877747842
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.057044447621080546,0.14250565938802984,0.10394402379645579
GSD2,0.4444444444444444,0.004199182460028618,0.0015175729576556855,0.008293879175237532
GSD2,0.4444444444444444,0.003010065814935124,0.0020403343261648273,0.005966253469462824
GSD2,0.4444444444444444,0.07844113423221466,0.09849404906485305,0.13587258925597112
GSD2,0.4444444444444444,0.013623906652573925,0.0543245069366699,0.025893924920803633
GSD2,0.4444444444444444,0.012988817031643042,0.028905674648195698,0.025315818567713994
GSD2,0.4444444444444444,0.04191329154454681,0.13018515355790192,0.07446353951882885
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.06695010757088844,0.08414072810377571,0.11808817032552554
GSD2,0.4444444444444444,0.13922129988742024,0.036679826631764154,0.2077853361794294
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.0031578947365096953,4.4132790663462955e-05,0.006256513909498609
GSD2,0.4444444444444444,0.008228175685911733,0.02701360028204827,0.016083292778861825
GSD2,0.4444444444444444,0.0025543836519386137,0.001218060981633661,0.005082798375247032
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.0007887435034285149,0.0005409974640743872,0.0015750023036847482
GSD2,0.4444444444444444,0.00018393482575993137,0.00024424124929399015,0.00036773433644394767
GSD2,0.4444444444444444,0.00016982704177205505,0.00033480858365506343,0.0003395387238759716
GSD2,0.4444444444444444,0.00033394121069316233,0.0006308122200154746,0.0006672139239877066
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.01116639835696675,0.05416239692897457,0.021402291890353753
GSD2,0.4444444444444444,0.03701747243799225,0.045362977340567885,0.06465227936119465
GSD2,0.4444444444444444,0.034132264967197415,0.047550142253314255,0.0566607620504524
GSD2,0.4444444444444444,0.0015000832625304457,0.004288151716015643,0.0029860243730202504
GSD2,0.4444444444444444,0.012096773538048769,0.036520224097818486,0.023381129962471027
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.0017595707036329985,0.007361052508502321,0.0034945454585641397
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.012010019033993999,0.014652097733574511,0.022211051301148293
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.05642448821400444,0.056861692111338166,0.1068216097245506
GSD2,0.4444444444444444,0.0,0.0,0.0
GSD2,0.4444444444444444,0.011575903221841115,0.01731596456381073,0.021885098047771504
GSD2,0.4444444444444444,0.002386515610346651,0.003893026404874746,0.004750357079854817
GSD2,0.4444444444444444,0.14842366081521077,0.14897612150283318,0.2584823923113449
GSD2,0.4444444444444444,0.0018608414239472792,0.00186084142394822,0.003714769878744892
GSD2,0.4444444444444444,0.12869571037064337,0.4411166574228138,0.19458358755573665
GSD2,0.4444444444444444,0.06329989289810879,0.1642048350506191,0.10639533491971913
GSD2,0.4444444444444444,0.025621934127524816,0.09417204647264209,0.04648021181283537
GSD2,0.4444444444444444,0.0747118990793899,0.14768859563397654,0.1299988603708121
GSD2,0.4444444444444444,0.03904670743935737,0.07239502974659835,0.07057019931937826
GSD2,0.4444444444444444,0.02130195980525712,0.10251712123032561,0.03925876144488326
GSD2,0.4444444444444444,0.0028203426640912464,0.012751811336837619,0.0055777599924960964
GSD2,0.4444444444444444,0.01492481982753264,0.04336191281246226,0.02906794757422733
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.07985657128565071,0.49877163595756563,0.12756169501762252
GSD3,0.2962962962962963,0.16047539813635528,0.6167522382993168,0.24282326633183338
GSD3,0.2962962962962963,0.09723195087966434,0.12967148276697069,0.154737473282331
GSD3,0.2962962962962963,0.0723644509938902,0.11904599310274183,0.11609328995278577
GSD3,0.2962962962962963,0.09294871514719422,0.40220461737782215,0.1483818252624134
GSD3,0.2962962962962963,0.14293572240222835,0.681683945962928,0.1667201222297576
GSD3,0.2962962962962963,0.11597553798550425,0.24823851953392734,0.17481943273811978
GSD3,0.2962962962962963,0.21236490429346463,0.42827061278108336,0.288229094604656
GSD3,0.2962962962962963,0.12081908524820298,0.29262625066603515,0.17711887672173302
GSD3,0.2962962962962963,0.1834313725479406,0.16240191653357405,0.23664072233812436
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0,0.0,0.0
GSD3,0.2962962962962963,0.0020305966018081705,0.0004665665255587419,0.0040374904691924795
