GSD,scale,iou,acc,f1
GSD1,0.5,0.08704564020951798,0.5658798217773438,0.11733142419988195
GSD1,0.5,0.03051081547943914,0.16556167602539062,0.05083336741739069
GSD2,0.25,2.6656004264783046e-05,0.000152587890625,5.32764838067325e-05
GSD2,0.25,1.3586744228839326e-06,3.0517578125e-05,2.7172636608746053e-06
GSD2,0.25,0.03041589549837035,0.4854736328125,0.040918581903789435
GSD2,0.25,0.016122749440210835,0.320831298828125,0.02438305779849038
GSD2,0.25,0.006824298346779201,0.054168701171875,0.012942033041805932
GSD2,0.25,0.0,0.0,0.0
GSD2,0.25,0.0,0.0,0.0
GSD2,0.25,4.805843906182536e-06,7.62939453125e-05,9.610947831814367e-06
GSD2,0.25,0.0,0.0,0.0
GSD2,0.25,0.0,0.0,0.0
GSD2,0.25,9.126559714780694e-05,0.001953125,0.00018216541649742748
GSD2,0.25,0.0,0.0,0.0
GSD2,0.25,0.0004970519676394392,0.0128326416015625,0.0009814205883675706
GSD2,0.25,0.011049653976568395,0.1868896484375,0.018604550667294585
GSD2,0.25,1.6748104323912383e-05,0.00030517578125,3.3484428484591795e-05
GSD2,0.25,0.00014141610995226127,0.0001220703125,0.00028197182809334807
GSD2,0.25,0.026932461672993978,0.3481292724609375,0.03989633475410815
GSD2,0.25,0.0041760562525474795,0.0787506103515625,0.00773812932485846
GSD2,0.25,0.004133435818594722,0.102569580078125,0.007492614823281708
GSD2,0.25,0.0022937271054562984,0.052215576171875,0.004357567166884961
GSD2,0.25,0.007937963234035566,0.1572113037109375,0.013700796686848682
GSD2,0.25,0.004687757004214513,0.1069793701171875,0.008463041476915675
GSD2,0.25,0.005964797800936511,0.0871124267578125,0.011223416531947175
GSD2,0.25,0.014711551896787311,0.306854248046875,0.022478527138405053
GSD2,0.25,0.00924930505427603,0.1837921142578125,0.015610823216592948
GSD2,0.25,0.4961089494155854,0.9922027587890625,0.4980468499996198
GSD2,0.25,0.03802751839502751,0.42205810546875,0.05222375402460752
GSD2,0.25,0.0014619766974472408,0.0329132080078125,0.002835098686228384
GSD2,0.25,0.0,0.0,0.0
GSD2,0.25,0.010143790849657603,0.2012939453125,0.016865897315495725
GSD2,0.25,0.00029328424206182153,0.001983642578125,0.0005828071778455009
GSD2,0.25,0.02996709465369912,0.4763641357421875,0.040510482049692084
GSD2,0.25,0.008097944108794882,0.1132659912109375,0.013948896265978904
GSD2,0.25,0.024153438866476102,0.265533447265625,0.0393067581555334
GSD2,0.25,0.012346493172948744,0.24853515625,0.019608868422602982
GSD2,0.25,0.022669669174824623,0.47235107421875,0.030716394666142014
GSD2,0.25,0.0025229162872540574,0.0475616455078125,0.0048150220399643525
GSD2,0.25,0.011658208854600513,0.1810455322265625,0.020419915281607425
GSD2,0.25,0.14210598887692527,0.7076568603515625,0.1661543324711976
GSD2,0.25,0.005611380226045321,0.1026611328125,0.009890742278776248
GSD2,0.25,1.845444059974094e-05,0.0003662109375,3.6895259882260946e-05
GSD2,0.25,9.14430415360823e-06,0.0001983642578125,1.82844263792247e-05
GSD2,0.25,0.009394122647060493,0.1372833251953125,0.016633625298092772
GSD2,0.25,0.023486621572110494,0.2671356201171875,0.036008830824187536
GSD2,0.25,0.03173616078634373,0.4197235107421875,0.04394657763989392
GSD2,0.25,0.0,0.0,0.0
GSD2,0.25,0.06647229430611132,0.664459228515625,0.07985988368280036
GSD2,0.25,3.6907760593548997e-05,0.0005340576171875,7.377763085763249e-05
GSD2,0.25,0.005018693480424048,0.038665771484375,0.009351716450115354
GSD2,0.25,4.396377385027e-05,0.0006103515625,8.78657323668208e-05
GSD2,0.25,3.137254901955863e-06,4.57763671875e-05,6.274213919354855e-06
GSD2,0.25,0.045523673064042786,0.497406005859375,0.06066747218931776
GSD2,0.25,0.008926687118694304,0.0974578857421875,0.016257036359433822
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
GSD3,0.125,0.0,0.0,0.0
